2021-12-21T08:58:35-03:00	719	48	400	0	CCS811
2021-12-21T08:58:36-03:00	787	58	438	5	CCS811
2021-12-21T08:58:37-03:00	770	56	697	45	CCS811
2021-12-21T08:58:38-03:00	768	56	542	21	CCS811
2021-12-21T08:58:39-03:00	629	34	569	25	CCS811
2021-12-21T08:58:40-03:00	560	24	400	0	CCS811
2021-12-21T08:58:41-03:00	400	0	569	25	CCS811
2021-12-21T08:58:42-03:00	502	15	700	45	CCS811
2021-12-21T08:58:43-03:00	552	23	802	61	CCS811
2021-12-21T08:58:44-03:00	575	26	810	62	CCS811
2021-12-21T08:58:45-03:00	815	63	406	0	CCS811
2021-12-21T08:58:46-03:00	400	0	770	56	CCS811
2021-12-21T08:58:47-03:00	754	53	798	60	CCS811
2021-12-21T08:58:48-03:00	863	70	450	7	CCS811
2021-12-21T08:58:49-03:00	519	18	700	45	CCS811
2021-12-21T08:58:50-03:00	846	67	403	0	CCS811
2021-12-21T08:58:52-03:00	400	0	752	53	CCS811
2021-12-21T08:58:53-03:00	737	51	770	56	CCS811
2021-12-21T08:58:54-03:00	529	19	752	53	CCS811
2021-12-21T08:58:55-03:00	882	73	752	53	CCS811
2021-12-21T08:58:56-03:00	567	25	749	53	CCS811
2021-12-21T08:58:57-03:00	877	72	448	7	CCS811
2021-12-21T08:58:58-03:00	749	53	400	0	CCS811
2021-12-21T08:58:59-03:00	534	20	742	52	CCS811
2021-12-21T08:59:00-03:00	857	69	420	3	CCS811
2021-12-21T08:59:01-03:00	400	0	699	45	CCS811
2021-12-21T08:59:02-03:00	457	8	700	45	CCS811
2021-12-21T08:59:03-03:00	719	48	726	49	CCS811
2021-12-21T08:59:04-03:00	872	71	728	49	CCS811
2021-12-21T08:59:05-03:00	877	72	400	0	CCS811
2021-12-21T08:59:06-03:00	830	65	421	3	CCS811
2021-12-21T08:59:07-03:00	599	30	851	68	CCS811
2021-12-21T08:59:08-03:00	742	52	768	56	CCS811
2021-12-21T08:59:09-03:00	857	69	592	29	CCS811
2021-12-21T08:59:10-03:00	774	56	508	16	CCS811
2021-12-21T08:59:11-03:00	400	0	802	61	CCS811
2021-12-21T08:59:12-03:00	913	78	496	14	CCS811
2021-12-21T08:59:13-03:00	605	31	808	62	CCS811
2021-12-21T08:59:14-03:00	631	35	726	49	CCS811
2021-12-21T08:59:15-03:00	690	44	785	58	CCS811
2021-12-21T08:59:16-03:00	821	64	780	57	CCS811
2021-12-21T08:59:17-03:00	851	68	408	1	CCS811
2021-12-21T08:59:18-03:00	802	61	400	0	CCS811
2021-12-21T08:59:19-03:00	523	18	757	54	CCS811
2021-12-21T08:59:20-03:00	400	0	804	61	CCS811
2021-12-21T08:59:21-03:00	880	73	561	24	CCS811
2021-12-21T08:59:22-03:00	742	52	708	46	CCS811
2021-12-21T08:59:23-03:00	641	36	806	61	CCS811
