2021-11-11T08:18:00-03:00	597	590	18	462	455	19	MHZ19C
2021-11-11T08:18:06-03:00	581	575	19	461	455	20	MHZ19C
2021-11-11T08:18:12-03:00	569	560	19	459	455	20	MHZ19C
2021-11-11T08:18:18-03:00	562	555	19	458	450	20	MHZ19C
2021-11-11T08:18:24-03:00	558	550	19	457	450	20	MHZ19C
2021-11-11T08:18:30-03:00	554	545	19	457	450	20	MHZ19C
2021-11-11T08:18:36-03:00	550	545	19	457	450	20	MHZ19C
2021-11-11T08:18:42-03:00	547	540	19	456	450	20	MHZ19C
2021-11-11T08:18:48-03:00	544	535	19	455	450	20	MHZ19C
2021-11-11T08:18:54-03:00	540	535	19	454	450	20	MHZ19C
2021-11-11T08:19:00-03:00	-1	530	19	-1	445	20	MHZ19C
2021-11-11T08:19:06-03:00	-1	530	19	-1	445	20	MHZ19C
2021-11-11T08:19:12-03:00	-1	525	19	-1	445	20	MHZ19C
2021-11-11T08:19:18-03:00	-1	525	19	-1	440	20	MHZ19C
2021-11-11T08:19:24-03:00	-1	525	19	-1	440	20	MHZ19C
2021-11-11T08:19:30-03:00	-1	520	19	-1	435	20	MHZ19C
2021-11-11T08:19:36-03:00	-1	520	19	-1	435	20	MHZ19C
2021-11-11T08:19:42-03:00	-1	520	19	-1	435	20	MHZ19C
2021-11-11T08:19:48-03:00	-1	520	19	-1	430	20	MHZ19C
2021-11-11T08:19:54-03:00	-1	520	19	-1	430	20	MHZ19C
2021-11-11T08:20:00-03:00	-1	515	19	-1	430	20	MHZ19C
2021-11-11T08:20:05-03:00	-1	515	19	-1	425	20	MHZ19C
2021-11-11T08:20:11-03:00	-1	510	19	-1	425	20	MHZ19C
2021-11-11T08:20:17-03:00	-1	510	19	-1	425	20	MHZ19C
2021-11-11T08:20:23-03:00	-1	505	19	-1	425	20	MHZ19C
2021-11-11T08:20:29-03:00	-1	505	19	-1	425	20	MHZ19C
2021-11-11T08:20:35-03:00	-1	505	19	-1	420	20	MHZ19C
2021-11-11T08:20:41-03:00	-1	500	19	-1	420	20	MHZ19C
2021-11-11T08:20:47-03:00	-1	500	19	-1	420	20	MHZ19C
2021-11-11T08:20:53-03:00	-1	500	19	-1	420	20	MHZ19C
2021-11-11T08:20:59-03:00	502	495	21	-1	420	20	MHZ19C
2021-11-11T08:21:05-03:00	-1	495	21	-1	415	20	MHZ19C
2021-11-11T08:21:11-03:00	-1	490	21	-1	415	20	MHZ19C
2021-11-11T08:21:17-03:00	-1	490	21	-1	415	20	MHZ19C
2021-11-11T08:21:23-03:00	-1	490	21	-1	415	20	MHZ19C
2021-11-11T08:21:29-03:00	-1	490	21	-1	415	20	MHZ19C
2021-11-11T08:21:35-03:00	-1	490	21	-1	415	20	MHZ19C
2021-11-11T08:21:41-03:00	-1	485	21	-1	415	20	MHZ19C
2021-11-11T08:21:47-03:00	-1	485	21	-1	415	20	MHZ19C
2021-11-11T08:21:53-03:00	-1	485	21	-1	410	20	MHZ19C
2021-11-11T08:21:59-03:00	-1	485	21	-1	410	20	MHZ19C
2021-11-11T08:22:05-03:00	-1	485	21	-1	410	20	MHZ19C
2021-11-11T08:22:11-03:00	-1	485	21	-1	410	20	MHZ19C
2021-11-11T08:22:17-03:00	-1	485	21	-1	410	20	MHZ19C
2021-11-11T08:22:23-03:00	-1	480	21	-1	410	20	MHZ19C
2021-11-11T08:22:29-03:00	-1	480	21	-1	405	20	MHZ19C
2021-11-11T08:22:35-03:00	-1	480	21	-1	405	20	MHZ19C
2021-11-11T08:22:41-03:00	-1	480	21	-1	405	20	MHZ19C
2021-11-11T08:22:47-03:00	-1	480	21	-1	405	20	MHZ19C
2021-11-11T08:22:53-03:00	-1	480	21	-1	405	20	MHZ19C
2021-11-11T08:22:59-03:00	-1	480	21	-1	405	20	MHZ19C
2021-11-11T08:23:05-03:00	483	475	22	-1	405	20	MHZ19C
2021-11-11T08:23:11-03:00	-1	475	22	-1	405	20	MHZ19C
2021-11-11T08:23:17-03:00	-1	475	22	-1	405	20	MHZ19C
2021-11-11T08:23:23-03:00	-1	475	22	-1	405	20	MHZ19C
2021-11-11T08:23:29-03:00	-1	470	22	-1	405	20	MHZ19C
2021-11-11T08:23:35-03:00	-1	470	22	-1	405	20	MHZ19C
2021-11-11T08:23:41-03:00	-1	470	22	-1	405	20	MHZ19C
2021-11-11T08:23:47-03:00	-1	470	22	-1	405	20	MHZ19C
2021-11-11T08:23:53-03:00	-1	465	22	-1	405	20	MHZ19C
2021-11-11T08:23:59-03:00	-1	465	22	-1	405	20	MHZ19C
2021-11-11T08:24:05-03:00	-1	465	22	-1	400	20	MHZ19C
2021-11-11T08:24:11-03:00	-1	465	22	-1	400	20	MHZ19C
2021-11-11T08:24:17-03:00	-1	465	22	-1	400	20	MHZ19C
2021-11-11T08:24:23-03:00	-1	465	22	-1	400	20	MHZ19C
2021-11-11T08:24:29-03:00	-1	465	22	-1	400	20	MHZ19C
2021-11-11T08:24:35-03:00	-1	465	22	-1	400	20	MHZ19C
2021-11-11T08:24:41-03:00	-1	465	22	-1	400	20	MHZ19C
2021-11-11T08:24:47-03:00	-1	465	22	-1	400	20	MHZ19C
2021-11-11T08:24:53-03:00	-1	465	22	-1	405	20	MHZ19C
2021-11-11T08:24:59-03:00	-1	465	22	-1	400	20	MHZ19C
2021-11-11T08:25:05-03:00	-1	465	22	-1	405	20	MHZ19C
2021-11-11T08:25:11-03:00	470	465	23	-1	405	20	MHZ19C
2021-11-11T08:25:17-03:00	-1	465	23	-1	405	20	MHZ19C
2021-11-11T08:25:23-03:00	-1	465	23	-1	405	20	MHZ19C
2021-11-11T08:25:29-03:00	-1	465	23	-1	405	20	MHZ19C
2021-11-11T08:25:35-03:00	-1	465	23	-1	405	20	MHZ19C
2021-11-11T08:25:41-03:00	-1	465	23	-1	405	20	MHZ19C
2021-11-11T08:25:47-03:00	-1	465	23	-1	405	20	MHZ19C
2021-11-11T08:25:52-03:00	-1	465	23	-1	405	20	MHZ19C
