2022-01-12T09:33:49-03:00	27.19	DS18B20-Celsius
2022-01-12T09:33:55-03:00	27.19	DS18B20-Celsius
2022-01-12T09:34:00-03:00	27.19	DS18B20-Celsius
2022-01-12T09:34:06-03:00	27.19	DS18B20-Celsius
2022-01-12T09:34:11-03:00	27.19	DS18B20-Celsius
2022-01-12T09:34:17-03:00	27.19	DS18B20-Celsius
2022-01-12T09:34:23-03:00	27.19	DS18B20-Celsius
2022-01-12T09:34:28-03:00	27.19	DS18B20-Celsius
2022-01-12T09:34:34-03:00	27.19	DS18B20-Celsius
2022-01-12T09:34:40-03:00	27.19	DS18B20-Celsius
2022-01-12T09:34:45-03:00	27.25	DS18B20-Celsius
2022-01-12T09:34:51-03:00	27.19	DS18B20-Celsius
2022-01-12T09:34:56-03:00	27.25	DS18B20-Celsius
2022-01-12T09:35:02-03:00	27.25	DS18B20-Celsius
2022-01-12T09:35:08-03:00	27.25	DS18B20-Celsius
2022-01-12T09:35:13-03:00	27.25	DS18B20-Celsius
2022-01-12T09:35:19-03:00	27.25	DS18B20-Celsius
2022-01-12T09:35:25-03:00	27.25	DS18B20-Celsius
2022-01-12T09:35:30-03:00	27.25	DS18B20-Celsius
2022-01-12T09:35:36-03:00	27.25	DS18B20-Celsius
2022-01-12T09:35:41-03:00	27.25	DS18B20-Celsius
2022-01-12T09:35:47-03:00	27.25	DS18B20-Celsius
