2021-12-22T10:18:20-03:00	433	5	428	4	CCS811
2021-12-22T10:18:21-03:00	486	13	447	7	CCS811
2021-12-22T10:18:22-03:00	492	14	464	9	CCS811
2021-12-22T10:18:23-03:00	485	12	459	8	CCS811
2021-12-22T10:18:24-03:00	436	5	459	8	CCS811
2021-12-22T10:18:25-03:00	400	0	405	0	CCS811
2021-12-22T10:18:26-03:00	457	8	454	8	CCS811
2021-12-22T10:18:27-03:00	514	17	481	12	CCS811
2021-12-22T10:18:28-03:00	493	14	444	6	CCS811
2021-12-22T10:18:29-03:00	514	17	476	11	CCS811
2021-12-22T10:18:30-03:00	400	0	433	5	CCS811
2021-12-22T10:18:31-03:00	518	17	450	7	CCS811
2021-12-22T10:18:32-03:00	400	0	424	3	CCS811
2021-12-22T10:18:33-03:00	527	19	460	9	CCS811
2021-12-22T10:18:34-03:00	519	18	445	6	CCS811
2021-12-22T10:18:35-03:00	445	6	463	9	CCS811
2021-12-22T10:18:36-03:00	537	20	475	11	CCS811
2021-12-22T10:18:37-03:00	477	11	459	8	CCS811
2021-12-22T10:18:38-03:00	543	21	441	6	CCS811
2021-12-22T10:18:39-03:00	531	19	498	14	CCS811
2021-12-22T10:18:40-03:00	556	23	514	17	CCS811
2021-12-22T10:18:41-03:00	569	25	460	9	CCS811
2021-12-22T10:18:42-03:00	580	27	481	12	CCS811
2021-12-22T10:18:43-03:00	584	28	476	11	CCS811
2021-12-22T10:18:44-03:00	570	25	476	11	CCS811
2021-12-22T10:18:45-03:00	445	6	492	14	CCS811
2021-12-22T10:18:46-03:00	555	23	447	7	CCS811
2021-12-22T10:18:47-03:00	477	11	508	16	CCS811
2021-12-22T10:18:48-03:00	564	24	459	8	CCS811
2021-12-22T10:18:49-03:00	432	4	498	14	CCS811
2021-12-22T10:18:50-03:00	551	23	470	10	CCS811
2021-12-22T10:18:51-03:00	542	21	531	19	CCS811
2021-12-22T10:18:52-03:00	478	11	496	14	CCS811
2021-12-22T10:18:53-03:00	555	23	477	11	CCS811
2021-12-22T10:18:54-03:00	527	19	496	14	CCS811
2021-12-22T10:18:55-03:00	537	20	508	16	CCS811
2021-12-22T10:18:56-03:00	515	17	475	11	CCS811
2021-12-22T10:18:57-03:00	530	19	481	12	CCS811
