2021-12-21T08:59:35-03:00	400	395	25	404	400	26	MHZ19C
2021-12-21T08:59:41-03:00	401	395	25	402	395	26	MHZ19C
2021-12-21T08:59:47-03:00	404	400	25	403	400	26	MHZ19C
2021-12-21T08:59:53-03:00	401	395	25	403	400	26	MHZ19C
2021-12-21T08:59:59-03:00	403	400	26	401	395	26	MHZ19C
2021-12-21T09:00:05-03:00	404	400	26	402	395	26	MHZ19C
2021-12-21T09:00:11-03:00	404	400	26	402	395	26	MHZ19C
2021-12-21T09:00:17-03:00	400	395	26	402	395	26	MHZ19C
2021-12-21T09:00:23-03:00	401	395	26	400	395	26	MHZ19C
2021-12-21T09:00:29-03:00	403	400	26	404	400	26	MHZ19C
2021-12-21T09:00:35-03:00	-1	395	26	-1	400	26	MHZ19C
2021-12-21T09:00:41-03:00	-1	400	26	-1	400	26	MHZ19C
2021-12-21T09:00:47-03:00	-1	400	26	-1	400	26	MHZ19C
2021-12-21T09:00:53-03:00	-1	400	26	-1	400	26	MHZ19C
2021-12-21T09:00:59-03:00	-1	400	26	-1	395	26	MHZ19C
2021-12-21T09:01:05-03:00	-1	400	26	-1	395	26	MHZ19C
2021-12-21T09:01:11-03:00	-1	395	26	-1	395	26	MHZ19C
2021-12-21T09:01:17-03:00	-1	395	26	-1	395	26	MHZ19C
2021-12-21T09:01:23-03:00	-1	400	26	-1	400	26	MHZ19C
2021-12-21T09:01:29-03:00	-1	400	26	-1	395	26	MHZ19C
2021-12-21T09:01:35-03:00	-1	395	26	-1	395	26	MHZ19C
2021-12-21T09:01:41-03:00	-1	395	26	-1	395	26	MHZ19C
2021-12-21T09:01:47-03:00	-1	395	26	-1	395	26	MHZ19C
2021-12-21T09:01:53-03:00	-1	395	26	-1	395	26	MHZ19C
2021-12-21T09:01:59-03:00	-1	400	26	-1	395	26	MHZ19C
2021-12-21T09:02:05-03:00	-1	395	26	-1	400	26	MHZ19C
2021-12-21T09:02:11-03:00	-1	395	26	-1	395	26	MHZ19C
2021-12-21T09:02:17-03:00	-1	400	26	-1	395	26	MHZ19C
2021-12-21T09:02:23-03:00	-1	395	26	-1	395	26	MHZ19C
2021-12-21T09:02:29-03:00	-1	400	26	-1	395	26	MHZ19C
2021-12-21T09:02:35-03:00	400	395	26	-1	400	26	MHZ19C
2021-12-21T09:02:41-03:00	-1	395	26	-1	400	26	MHZ19C
2021-12-21T09:02:47-03:00	-1	400	26	-1	395	26	MHZ19C
2021-12-21T09:02:53-03:00	-1	395	26	-1	395	26	MHZ19C
2021-12-21T09:02:59-03:00	-1	395	26	-1	395	26	MHZ19C
2021-12-21T09:03:05-03:00	-1	395	26	-1	400	26	MHZ19C
2021-12-21T09:03:11-03:00	-1	395	26	-1	400	26	MHZ19C
2021-12-21T09:03:17-03:00	-1	400	26	-1	395	26	MHZ19C
2021-12-21T09:03:23-03:00	-1	395	26	-1	395	26	MHZ19C
2021-12-21T09:03:29-03:00	-1	400	26	-1	395	26	MHZ19C
2021-12-21T09:03:35-03:00	-1	395	26	-1	400	26	MHZ19C
2021-12-21T09:03:40-03:00	-1	395	26	-1	395	26	MHZ19C
2021-12-21T09:03:46-03:00	-1	395	26	-1	395	26	MHZ19C
2021-12-21T09:03:52-03:00	-1	395	26	-1	395	26	MHZ19C
2021-12-21T09:03:58-03:00	-1	400	26	-1	395	26	MHZ19C
2021-12-21T09:04:04-03:00	-1	395	26	-1	395	26	MHZ19C
2021-12-21T09:04:10-03:00	-1	395	26	-1	395	26	MHZ19C
2021-12-21T09:04:16-03:00	-1	395	26	-1	400	26	MHZ19C
2021-12-21T09:04:22-03:00	-1	400	26	-1	395	26	MHZ19C
2021-12-21T09:04:28-03:00	-1	395	26	-1	395	26	MHZ19C
2021-12-21T09:04:34-03:00	-1	400	26	404	395	27	MHZ19C
2021-12-21T09:04:40-03:00	-1	400	26	-1	395	27	MHZ19C
