2022-01-05T10:11:08-03:00	395	27	MHZ19C
2022-01-05T10:11:15-03:00	400	400	29	-1	395	27	MHZ19C
2022-01-05T10:11:24-03:00	-1	395	29	-1	395	27	MHZ19C
2022-01-05T10:11:33-03:00	-1	400	29	-1	395	27	MHZ19C
2022-01-05T10:11:43-03:00	-1	400	29	-1	395	27	MHZ19C
2022-01-05T10:11:53-03:00	-1	400	29	-1	400	27	MHZ19C
2022-01-05T10:12:04-03:00	-1	400	29	-1	395	27	MHZ19C
2022-01-05T10:12:15-03:00	-1	395	29	-1	400	27	MHZ19C
2022-01-05T10:12:27-03:00	-1	395	29	-1	395	27	MHZ19C
2022-01-05T10:12:40-03:00	-1	395	29	-1	395	27	MHZ19C
2022-01-05T10:12:53-03:00	-1	400	29	-1	395	27	MHZ19C
2022-01-05T10:13:06-03:00	-1	395	29	-1	395	27	MHZ19C
2022-01-05T10:13:19-03:00	-1	395	29	401	400	30	MHZ19C
2022-01-05T10:13:33-03:00	-1	400	29	-1	400	30	MHZ19C
2022-01-05T10:13:47-03:00	-1	395	29	-1	395	30	MHZ19C
2022-01-05T10:14:02-03:00	-1	395	29	-1	395	30	MHZ19C
2022-01-05T10:14:17-03:00	-1	400	29	-1	395	30	MHZ19C
2022-01-05T10:14:32-03:00	-1	395	29	-1	395	30	MHZ19C
2022-01-05T10:14:48-03:00	-1	395	29	-1	395	30	MHZ19C
2022-01-05T10:15:04-03:00	-1	400	29	-1	395	30	MHZ19C
2022-01-05T10:15:19-03:00	-1	395	29	-1	395	30	MHZ19C
2022-01-05T10:15:26-03:00	404	400	29	-1	395	30	MHZ19C
2022-01-05T10:15:41-03:00	-1	395	29	-1	400	30	MHZ19C
2022-01-05T10:16:00-03:00	-1	580	29	-1	1295	30	MHZ19C
2022-01-05T10:16:08-03:00	-1	1080	29	-1	820	30	MHZ19C
2022-01-05T10:16:38-03:00	-1	1010	29	-1	740	30	MHZ19C
2022-01-05T10:16:52-03:00	-1	645	29	-1	560	30	MHZ19C
2022-01-05T10:17:10-03:00	-1	555	29	-1	455	30	MHZ19C
2022-01-05T10:17:30-03:00	-1	485	29	409	405	30	MHZ19C
2022-01-05T10:17:51-03:00	-1	445	29	-1	400	30	MHZ19C
2022-01-05T10:18:12-03:00	-1	410	29	-1	400	30	MHZ19C
2022-01-05T10:18:18-03:00	-1	405	29	-1	395	30	MHZ19C
2022-01-05T10:18:39-03:00	-1	400	29	-1	395	30	MHZ19C
2022-01-05T10:18:45-03:00	-1	400	29	-1	395	30	MHZ19C
2022-01-05T10:18:51-03:00	-1	400	29	-1	395	30	MHZ19C
2022-01-05T10:18:57-03:00	-1	400	29	-1	400	30	MHZ19C
