2022-01-05T10:11:07-03:00	556	23	520	18	CCS811
2022-01-05T10:11:08-03:00	500	15	486	13	CCS811
2022-01-05T10:11:09-03:00	407	1	508	16	CCS811
2022-01-05T10:11:10-03:00	439	5	508	16	CCS811
2022-01-05T10:11:11-03:00	407	1	444	6	CCS811
2022-01-05T10:11:12-03:00	536	20	400	0	CCS811
2022-01-05T10:11:13-03:00	505	15	415	2	CCS811
2022-01-05T10:11:14-03:00	439	5	508	16	CCS811
2022-01-05T10:11:15-03:00	405	0	508	16	CCS811
2022-01-05T10:11:16-03:00	460	9	539	21	CCS811
2022-01-05T10:11:17-03:00	439	5	533	20	CCS811
2022-01-05T10:11:18-03:00	553	23	500	15	CCS811
2022-01-05T10:11:19-03:00	545	22	492	14	CCS811
2022-01-05T10:11:20-03:00	530	19	444	6	CCS811
2022-01-05T10:11:21-03:00	542	21	543	21	CCS811
2022-01-05T10:11:22-03:00	536	20	543	21	CCS811
2022-01-05T10:11:23-03:00	481	12	539	21	CCS811
2022-01-05T10:11:24-03:00	424	3	539	21	CCS811
2022-01-05T10:11:25-03:00	530	19	543	21	CCS811
2022-01-05T10:11:26-03:00	553	23	543	21	CCS811
2022-01-05T10:11:27-03:00	553	23	543	21	CCS811
2022-01-05T10:11:28-03:00	553	23	461	9	CCS811
2022-01-05T10:11:29-03:00	545	22	482	12	CCS811
2022-01-05T10:11:30-03:00	473	11	508	16	CCS811
2022-01-05T10:11:31-03:00	407	1	533	20	CCS811
2022-01-05T10:11:32-03:00	596	29	405	0	CCS811
2022-01-05T10:11:33-03:00	495	14	526	19	CCS811
2022-01-05T10:11:34-03:00	536	20	549	22	CCS811
2022-01-05T10:11:35-03:00	530	19	407	1	CCS811
2022-01-05T10:11:36-03:00	434	5	400	0	CCS811
2022-01-05T10:11:37-03:00	400	0	451	7	CCS811
2022-01-05T10:11:38-03:00	424	3	400	0	CCS811
2022-01-05T10:11:39-03:00	578	27	502	15	CCS811
2022-01-05T10:11:40-03:00	486	13	553	23	CCS811
2022-01-05T10:11:41-03:00	433	5	502	15	CCS811
2022-01-05T10:11:42-03:00	428	4	488	13	CCS811
2022-01-05T10:11:43-03:00	406	0	497	14	CCS811
2022-01-05T10:11:44-03:00	428	4	485	12	CCS811
2022-01-05T10:11:45-03:00	403	0	488	13	CCS811
2022-01-05T10:11:46-03:00	400	0	400	0	CCS811
2022-01-05T10:11:47-03:00	406	0	475	11	CCS811
2022-01-05T10:11:48-03:00	400	0	444	6	CCS811
2022-01-05T10:11:49-03:00	542	21	501	15	CCS811
2022-01-05T10:11:50-03:00	435	5	448	7	CCS811
2022-01-05T10:11:51-03:00	526	19	444	6	CCS811
2022-01-05T10:11:52-03:00	482	12	421	3	CCS811
2022-01-05T10:11:53-03:00	447	7	400	0	CCS811
2022-01-05T10:11:54-03:00	455	8	423	3	CCS811
2022-01-05T10:11:55-03:00	526	19	508	16	CCS811
2022-01-05T10:11:56-03:00	472	10	473	11	CCS811
2022-01-05T10:11:57-03:00	553	23	400	0	CCS811
2022-01-05T10:11:58-03:00	537	20	400	0	CCS811
2022-01-05T10:11:59-03:00	546	22	400	0	CCS811
2022-01-05T10:12:00-03:00	564	24	403	0	CCS811
2022-01-05T10:12:01-03:00	497	14	497	14	CCS811
2022-01-05T10:12:02-03:00	466	10	420	3	CCS811
2022-01-05T10:12:03-03:00	427	4	400	0	CCS811
2022-01-05T10:12:04-03:00	439	5	533	20	CCS811
2022-01-05T10:12:05-03:00	459	8	433	5	CCS811
2022-01-05T10:12:06-03:00	417	2	400	0	CCS811
2022-01-05T10:12:07-03:00	400	0	539	21	CCS811
2022-01-05T10:12:08-03:00	443	6	530	19	CCS811
2022-01-05T10:12:09-03:00	400	0	517	17	CCS811
2022-01-05T10:12:10-03:00	400	0	486	13	CCS811
2022-01-05T10:12:11-03:00	539	21	400	0	CCS811
2022-01-05T10:12:12-03:00	551	23	508	16	CCS811
2022-01-05T10:12:13-03:00	542	21	423	3	CCS811
2022-01-05T10:12:14-03:00	591	29	410	1	CCS811
2022-01-05T10:12:15-03:00	578	27	414	2	CCS811
2022-01-05T10:12:16-03:00	561	24	403	0	CCS811
2022-01-05T10:12:17-03:00	546	22	475	11	CCS811
2022-01-05T10:12:18-03:00	539	21	481	12	CCS811
2022-01-05T10:12:19-03:00	570	25	529	19	CCS811
2022-01-05T10:12:20-03:00	605	31	549	22	CCS811
2022-01-05T10:12:21-03:00	591	29	553	23	CCS811
2022-01-05T10:12:22-03:00	456	8	501	15	CCS811
2022-01-05T10:12:23-03:00	578	27	435	5	CCS811
2022-01-05T10:12:24-03:00	566	25	457	8	CCS811
2022-01-05T10:12:25-03:00	570	25	560	24	CCS811
2022-01-05T10:12:26-03:00	551	23	586	28	CCS811
2022-01-05T10:12:27-03:00	614	32	549	22	CCS811
2022-01-05T10:12:28-03:00	492	14	564	24	CCS811
2022-01-05T10:12:29-03:00	578	27	501	15	CCS811
2022-01-05T10:12:30-03:00	520	18	564	24	CCS811
2022-01-05T10:12:31-03:00	539	21	463	9	CCS811
2022-01-05T10:12:32-03:00	551	23	553	23	CCS811
2022-01-05T10:12:33-03:00	425	3	423	3	CCS811
2022-01-05T10:12:34-03:00	496	14	560	24	CCS811
2022-01-05T10:12:35-03:00	539	21	503	15	CCS811
2022-01-05T10:12:36-03:00	539	21	508	16	CCS811
2022-01-05T10:12:37-03:00	508	16	531	19	CCS811
2022-01-05T10:12:38-03:00	539	21	546	22	CCS811
2022-01-05T10:12:39-03:00	539	21	536	20	CCS811
2022-01-05T10:12:40-03:00	520	18	454	8	CCS811
2022-01-05T10:12:41-03:00	529	19	414	2	CCS811
2022-01-05T10:12:42-03:00	551	23	508	16	CCS811
2022-01-05T10:12:43-03:00	574	26	523	18	CCS811
2022-01-05T10:12:44-03:00	524	18	523	18	CCS811
2022-01-05T10:12:45-03:00	427	4	400	0	CCS811
2022-01-05T10:12:46-03:00	520	18	478	11	CCS811
2022-01-05T10:12:47-03:00	529	19	523	18	CCS811
2022-01-05T10:12:48-03:00	502	15	497	14	CCS811
2022-01-05T10:12:49-03:00	566	25	497	14	CCS811
2022-01-05T10:12:50-03:00	492	14	492	14	CCS811
2022-01-05T10:12:51-03:00	561	24	488	13	CCS811
2022-01-05T10:12:52-03:00	488	13	466	10	CCS811
2022-01-05T10:12:54-03:00	400	0	443	6	CCS811
2022-01-05T10:12:55-03:00	529	19	436	5	CCS811
2022-01-05T10:12:56-03:00	534	20	433	5	CCS811
2022-01-05T10:12:57-03:00	553	23	400	0	CCS811
2022-01-05T10:12:58-03:00	480	12	530	19	CCS811
2022-01-05T10:12:59-03:00	578	27	500	15	CCS811
2022-01-05T10:13:00-03:00	496	14	400	0	CCS811
2022-01-05T10:13:01-03:00	524	18	529	19	CCS811
2022-01-05T10:13:02-03:00	476	11	501	15	CCS811
2022-01-05T10:13:03-03:00	524	18	486	13	CCS811
2022-01-05T10:13:04-03:00	534	20	518	17	CCS811
2022-01-05T10:13:05-03:00	529	19	497	14	CCS811
2022-01-05T10:13:06-03:00	534	20	418	2	CCS811
2022-01-05T10:13:07-03:00	459	8	503	15	CCS811
2022-01-05T10:13:08-03:00	456	8	409	1	CCS811
2022-01-05T10:13:09-03:00	517	17	553	23	CCS811
2022-01-05T10:13:10-03:00	508	16	546	22	CCS811
2022-01-05T10:13:11-03:00	400	0	427	4	CCS811
2022-01-05T10:13:12-03:00	552	23	561	24	CCS811
2022-01-05T10:13:13-03:00	459	8	415	2	CCS811
2022-01-05T10:13:14-03:00	400	0	413	1	CCS811
2022-01-05T10:13:15-03:00	459	8	497	14	CCS811
2022-01-05T10:13:16-03:00	534	20	542	21	CCS811
2022-01-05T10:13:17-03:00	552	23	537	20	CCS811
2022-01-05T10:13:18-03:00	459	8	491	13	CCS811
2022-01-05T10:13:19-03:00	496	14	486	13	CCS811
2022-01-05T10:13:20-03:00	527	19	581	27	CCS811
2022-01-05T10:13:21-03:00	486	13	503	15	CCS811
2022-01-05T10:13:22-03:00	476	11	415	2	CCS811
2022-01-05T10:13:23-03:00	476	11	524	18	CCS811
2022-01-05T10:13:24-03:00	439	5	452	7	CCS811
2022-01-05T10:13:25-03:00	400	0	439	5	CCS811
2022-01-05T10:13:26-03:00	565	25	514	17	CCS811
2022-01-05T10:13:27-03:00	533	20	546	22	CCS811
2022-01-05T10:13:28-03:00	515	17	497	14	CCS811
2022-01-05T10:13:29-03:00	447	7	400	0	CCS811
2022-01-05T10:13:30-03:00	540	21	506	16	CCS811
2022-01-05T10:13:31-03:00	501	15	434	5	CCS811
2022-01-05T10:13:32-03:00	497	14	414	2	CCS811
2022-01-05T10:13:33-03:00	586	28	407	1	CCS811
2022-01-05T10:13:34-03:00	551	23	439	5	CCS811
