2021-11-10T09:21:24-03:00	443	25	53	SCD30
2021-11-10T09:21:26-03:00	443	25	53	SCD30
2021-11-10T09:21:28-03:00	443	25	53	SCD30
2021-11-10T09:21:30-03:00	442	25	53	SCD30
2021-11-10T09:21:32-03:00	443	25	53	SCD30
2021-11-10T09:21:34-03:00	443	25	53	SCD30
2021-11-10T09:21:36-03:00	443	25	53	SCD30
2021-11-10T09:21:38-03:00	442	25	53	SCD30
2021-11-10T09:21:40-03:00	442	25	53	SCD30
2021-11-10T09:21:42-03:00	442	25	53	SCD30
2021-11-10T09:21:44-03:00	442	25	54	SCD30
2021-11-10T09:21:46-03:00	442	25	54	SCD30
2021-11-10T09:21:48-03:00	442	25	54	SCD30
2021-11-10T09:21:50-03:00	441	25	54	SCD30
2021-11-10T09:21:52-03:00	0	0	0	SCD30
2021-11-10T09:21:54-03:00	441	25	54	SCD30
2021-11-10T09:21:56-03:00	440	25	54	SCD30
2021-11-10T09:21:58-03:00	440	25	54	SCD30
2021-11-10T09:22:00-03:00	438	25	54	SCD30
2021-11-10T09:22:02-03:00	437	25	54	SCD30
2021-11-10T09:22:04-03:00	436	25	54	SCD30
2021-11-10T09:22:06-03:00	436	25	54	SCD30
2021-11-10T09:22:08-03:00	436	25	54	SCD30
2021-11-10T09:22:10-03:00	437	25	54	SCD30
2021-11-10T09:22:12-03:00	436	25	54	SCD30
2021-11-10T09:22:14-03:00	436	25	54	SCD30
2021-11-10T09:22:16-03:00	437	25	54	SCD30
2021-11-10T09:22:18-03:00	437	25	54	SCD30
2021-11-10T09:22:20-03:00	437	25	54	SCD30
2021-11-10T09:22:22-03:00	437	25	54	SCD30
2021-11-10T09:22:24-03:00	437	25	54	SCD30
2021-11-10T09:22:26-03:00	438	25	54	SCD30
2021-11-10T09:22:28-03:00	438	25	54	SCD30
2021-11-10T09:22:30-03:00	0	0	0	SCD30
2021-11-10T09:22:32-03:00	438	25	54	SCD30
2021-11-10T09:22:34-03:00	438	25	54	SCD30
2021-11-10T09:22:36-03:00	439	25	54	SCD30
2021-11-10T09:22:38-03:00	438	25	54	SCD30
