2021-12-13T10:10:26-03:00	785	58	668	40	CCS811
2021-12-13T10:10:27-03:00	765	55	414	2	CCS811
2021-12-13T10:10:28-03:00	765	55	530	19	CCS811
2021-12-13T10:10:29-03:00	730	50	410	1	CCS811
2021-12-13T10:10:30-03:00	439	5	683	43	CCS811
2021-12-13T10:10:31-03:00	448	7	683	43	CCS811
2021-12-13T10:10:32-03:00	717	48	434	5	CCS811
2021-12-13T10:10:33-03:00	552	23	690	44	CCS811
2021-12-13T10:10:34-03:00	674	41	690	44	CCS811
2021-12-13T10:10:35-03:00	674	41	704	46	CCS811
2021-12-13T10:10:36-03:00	717	48	629	34	CCS811
2021-12-13T10:10:37-03:00	830	65	506	16	CCS811
2021-12-13T10:10:38-03:00	545	22	578	27	CCS811
2021-12-13T10:10:39-03:00	785	58	665	40	CCS811
2021-12-13T10:10:40-03:00	717	48	424	3	CCS811
2021-12-13T10:10:41-03:00	802	61	454	8	CCS811
2021-12-13T10:10:42-03:00	591	29	561	24	CCS811
2021-12-13T10:10:43-03:00	730	50	546	22	CCS811
2021-12-13T10:10:44-03:00	882	73	400	0	CCS811
2021-12-13T10:10:45-03:00	462	9	675	41	CCS811
2021-12-13T10:10:46-03:00	830	65	505	15	CCS811
2021-12-13T10:10:47-03:00	855	69	611	32	CCS811
2021-12-13T10:10:48-03:00	599	30	646	37	CCS811
2021-12-13T10:10:49-03:00	717	48	594	29	CCS811
2021-12-13T10:10:50-03:00	717	48	400	0	CCS811
2021-12-13T10:10:51-03:00	626	34	652	38	CCS811
2021-12-13T10:10:52-03:00	682	42	433	5	CCS811
2021-12-13T10:10:53-03:00	400	0	629	34	CCS811
2021-12-13T10:10:54-03:00	615	32	704	46	CCS811
2021-12-13T10:10:55-03:00	488	13	699	45	CCS811
2021-12-13T10:10:56-03:00	603	30	704	46	CCS811
2021-12-13T10:10:57-03:00	492	14	704	46	CCS811
2021-12-13T10:10:58-03:00	813	62	652	38	CCS811
2021-12-13T10:10:59-03:00	804	61	409	1	CCS811
2021-12-13T10:11:00-03:00	785	58	447	7	CCS811
2021-12-13T10:11:01-03:00	772	56	455	8	CCS811
2021-12-13T10:11:02-03:00	772	56	422	3	CCS811
2021-12-13T10:11:03-03:00	719	48	586	28	CCS811
2021-12-13T10:11:04-03:00	634	35	649	37	CCS811
2021-12-13T10:11:05-03:00	848	68	637	36	CCS811
2021-12-13T10:11:06-03:00	772	56	444	6	CCS811
2021-12-13T10:11:07-03:00	785	58	659	39	CCS811
2021-12-13T10:11:08-03:00	483	12	422	3	CCS811
2021-12-13T10:11:09-03:00	830	65	476	11	CCS811
2021-12-13T10:11:10-03:00	759	54	637	36	CCS811
2021-12-13T10:11:11-03:00	793	59	455	8	CCS811
2021-12-13T10:11:12-03:00	732	50	433	5	CCS811
2021-12-13T10:11:13-03:00	737	51	629	34	CCS811
2021-12-13T10:11:14-03:00	454	8	629	34	CCS811
2021-12-13T10:11:15-03:00	699	45	400	0	CCS811
2021-12-13T10:11:16-03:00	712	47	424	3	CCS811
2021-12-13T10:11:17-03:00	706	46	485	12	CCS811
2021-12-13T10:11:18-03:00	592	29	672	41	CCS811
2021-12-13T10:11:19-03:00	400	0	643	37	CCS811
2021-12-13T10:11:20-03:00	686	43	477	11	CCS811
2021-12-13T10:11:22-03:00	742	52	575	26	CCS811
2021-12-13T10:11:23-03:00	443	6	643	37	CCS811
2021-12-13T10:11:24-03:00	496	14	518	17	CCS811
2021-12-13T10:11:25-03:00	791	59	487	13	CCS811
2021-12-13T10:11:26-03:00	702	46	624	34	CCS811
2021-12-13T10:11:27-03:00	614	32	650	38	CCS811
2021-12-13T10:11:28-03:00	748	53	472	10	CCS811
2021-12-13T10:11:29-03:00	757	54	611	32	CCS811
2021-12-13T10:11:30-03:00	620	33	643	37	CCS811
2021-12-13T10:11:31-03:00	714	47	620	33	CCS811
2021-12-13T10:11:32-03:00	640	36	624	34	CCS811
2021-12-13T10:11:33-03:00	599	30	620	33	CCS811
2021-12-13T10:11:34-03:00	620	33	615	32	CCS811
2021-12-13T10:11:35-03:00	607	31	502	15	CCS811
2021-12-13T10:11:36-03:00	649	37	611	32	CCS811
2021-12-13T10:11:37-03:00	742	52	634	35	CCS811
2021-12-13T10:11:38-03:00	409	1	580	27	CCS811
2021-12-13T10:11:39-03:00	626	34	650	38	CCS811
2021-12-13T10:11:40-03:00	539	21	485	12	CCS811
2021-12-13T10:11:41-03:00	553	23	624	34	CCS811
2021-12-13T10:11:42-03:00	765	55	427	4	CCS811
2021-12-13T10:11:43-03:00	548	22	564	24	CCS811
