2021-12-14T20:46:05-03:00	400	400	25	400	395	26	MHZ19C
2021-12-14T20:46:11-03:00	400	400	25	402	395	26	MHZ19C
2021-12-14T20:46:17-03:00	400	400	25	402	395	26	MHZ19C
2021-12-14T20:46:23-03:00	404	400	25	403	400	26	MHZ19C
2021-12-14T20:46:29-03:00	401	400	25	402	400	26	MHZ19C
2021-12-14T20:46:35-03:00	400	400	25	402	400	26	MHZ19C
2021-12-14T20:46:41-03:00	400	395	25	400	395	26	MHZ19C
2021-12-14T20:46:46-03:00	403	400	25	400	395	26	MHZ19C
2021-12-14T20:46:52-03:00	401	395	25	403	395	26	MHZ19C
2021-12-14T20:46:58-03:00	401	395	25	404	400	26	MHZ19C
2021-12-14T20:47:04-03:00	-1	395	25	-1	395	26	MHZ19C
2021-12-14T20:47:10-03:00	-1	395	25	-1	395	26	MHZ19C
2021-12-14T20:47:16-03:00	-1	395	25	-1	395	26	MHZ19C
2021-12-14T20:47:22-03:00	-1	400	25	-1	400	26	MHZ19C
2021-12-14T20:47:28-03:00	-1	400	25	-1	400	26	MHZ19C
2021-12-14T20:47:34-03:00	-1	400	25	-1	400	26	MHZ19C
2021-12-14T20:47:40-03:00	-1	395	25	-1	400	26	MHZ19C
2021-12-14T20:47:46-03:00	-1	395	25	-1	400	26	MHZ19C
2021-12-14T20:47:52-03:00	-1	400	25	-1	395	26	MHZ19C
2021-12-14T20:47:58-03:00	-1	395	25	-1	400	26	MHZ19C
2021-12-14T20:48:04-03:00	-1	400	25	-1	400	26	MHZ19C
2021-12-14T20:48:10-03:00	-1	400	25	-1	395	26	MHZ19C
2021-12-14T20:48:16-03:00	-1	395	25	-1	395	26	MHZ19C
2021-12-14T20:48:22-03:00	-1	395	25	-1	395	26	MHZ19C
2021-12-14T20:48:28-03:00	-1	395	25	-1	395	26	MHZ19C
2021-12-14T20:48:34-03:00	-1	395	25	-1	395	26	MHZ19C
2021-12-14T20:48:40-03:00	-1	395	25	-1	395	26	MHZ19C
2021-12-14T20:48:46-03:00	-1	395	25	-1	395	26	MHZ19C
2021-12-14T20:48:52-03:00	-1	395	25	-1	395	26	MHZ19C
2021-12-14T20:48:58-03:00	-1	395	25	-1	400	26	MHZ19C
2021-12-14T20:49:04-03:00	403	395	26	-1	400	26	MHZ19C
2021-12-14T20:49:10-03:00	-1	395	26	-1	400	26	MHZ19C
2021-12-14T20:49:16-03:00	-1	400	26	-1	395	26	MHZ19C
2021-12-14T20:49:22-03:00	-1	400	26	-1	395	26	MHZ19C
2021-12-14T20:49:28-03:00	-1	395	26	-1	395	26	MHZ19C
2021-12-14T20:49:34-03:00	-1	400	26	-1	395	26	MHZ19C
2021-12-14T20:49:40-03:00	-1	395	26	-1	400	26	MHZ19C
2021-12-14T20:49:46-03:00	-1	395	26	-1	400	26	MHZ19C
2021-12-14T20:49:52-03:00	-1	395	26	-1	400	26	MHZ19C
