2021-11-11T08:17:40-03:00	400	0	400	0	CCS811
2021-11-11T08:17:41-03:00	405	0	400	0	CCS811
2021-11-11T08:17:42-03:00	400	0	400	0	CCS811
2021-11-11T08:17:43-03:00	400	0	400	0	CCS811
2021-11-11T08:17:44-03:00	400	0	400	0	CCS811
2021-11-11T08:17:45-03:00	423	3	400	0	CCS811
2021-11-11T08:17:46-03:00	400	0	400	0	CCS811
2021-11-11T08:17:47-03:00	439	5	400	0	CCS811
2021-11-11T08:17:48-03:00	426	3	406	0	CCS811
2021-11-11T08:17:49-03:00	413	1	400	0	CCS811
2021-11-11T08:17:50-03:00	400	0	400	0	CCS811
2021-11-11T08:17:51-03:00	400	0	406	0	CCS811
2021-11-11T08:17:52-03:00	400	0	409	1	CCS811
2021-11-11T08:17:53-03:00	418	2	406	0	CCS811
2021-11-11T08:17:54-03:00	411	1	400	0	CCS811
2021-11-11T08:17:55-03:00	400	0	400	0	CCS811
2021-11-11T08:17:56-03:00	405	0	400	0	CCS811
2021-11-11T08:17:57-03:00	421	3	405	0	CCS811
2021-11-11T08:17:58-03:00	400	0	400	0	CCS811
2021-11-11T08:17:59-03:00	433	5	400	0	CCS811
2021-11-11T08:18:00-03:00	400	0	400	0	CCS811
2021-11-11T08:18:01-03:00	420	3	400	0	CCS811
2021-11-11T08:18:02-03:00	410	1	400	0	CCS811
2021-11-11T08:18:03-03:00	405	0	432	4	CCS811
2021-11-11T08:18:04-03:00	400	0	413	1	CCS811
2021-11-11T08:18:05-03:00	425	3	400	0	CCS811
2021-11-11T08:18:06-03:00	420	3	426	3	CCS811
2021-11-11T08:18:07-03:00	400	0	400	0	CCS811
2021-11-11T08:18:08-03:00	400	0	445	6	CCS811
2021-11-11T08:18:09-03:00	400	0	427	4	CCS811
2021-11-11T08:18:10-03:00	400	0	424	3	CCS811
2021-11-11T08:18:11-03:00	410	1	400	0	CCS811
2021-11-11T08:18:12-03:00	410	1	400	0	CCS811
2021-11-11T08:18:13-03:00	400	0	425	3	CCS811
2021-11-11T08:18:14-03:00	436	5	400	0	CCS811
2021-11-11T08:18:15-03:00	416	2	443	6	CCS811
2021-11-11T08:18:16-03:00	400	0	427	4	CCS811
2021-11-11T08:18:17-03:00	442	6	400	0	CCS811
2021-11-11T08:18:18-03:00	427	4	427	4	CCS811
2021-11-11T08:18:19-03:00	424	3	409	1	CCS811
2021-11-11T08:18:20-03:00	418	2	400	0	CCS811
2021-11-11T08:18:21-03:00	406	0	414	2	CCS811
2021-11-11T08:18:22-03:00	403	0	425	3	CCS811
2021-11-11T08:18:23-03:00	400	0	414	2	CCS811
2021-11-11T08:18:24-03:00	426	3	400	0	CCS811
2021-11-11T08:18:25-03:00	400	0	428	4	CCS811
2021-11-11T08:18:26-03:00	424	3	400	0	CCS811
2021-11-11T08:18:27-03:00	400	0	444	6	CCS811
2021-11-11T08:18:28-03:00	450	7	400	0	CCS811
2021-11-11T08:18:29-03:00	439	5	439	5	CCS811
2021-11-11T08:18:30-03:00	439	5	400	0	CCS811
2021-11-11T08:18:31-03:00	403	0	434	5	CCS811
2021-11-11T08:18:32-03:00	400	0	425	3	CCS811
2021-11-11T08:18:33-03:00	400	0	418	2	CCS811
2021-11-11T08:18:34-03:00	457	8	400	0	CCS811
2021-11-11T08:18:35-03:00	406	0	421	3	CCS811
2021-11-11T08:18:36-03:00	448	7	406	0	CCS811
2021-11-11T08:18:37-03:00	428	4	414	2	CCS811
2021-11-11T08:18:38-03:00	435	5	414	2	CCS811
2021-11-11T08:18:39-03:00	400	0	406	0	CCS811
2021-11-11T08:18:40-03:00	426	3	400	0	CCS811
2021-11-11T08:18:41-03:00	409	1	400	0	CCS811
2021-11-11T08:18:42-03:00	417	2	400	0	CCS811
2021-11-11T08:18:43-03:00	413	1	400	0	CCS811
2021-11-11T08:18:44-03:00	406	0	403	0	CCS811
2021-11-11T08:18:45-03:00	400	0	448	7	CCS811
2021-11-11T08:18:46-03:00	415	2	445	6	CCS811
2021-11-11T08:18:47-03:00	400	0	441	6	CCS811
2021-11-11T08:18:48-03:00	442	6	438	5	CCS811
2021-11-11T08:18:49-03:00	448	7	426	3	CCS811
2021-11-11T08:18:50-03:00	400	0	426	3	CCS811
2021-11-11T08:18:51-03:00	400	0	415	2	CCS811
2021-11-11T08:18:52-03:00	434	5	400	0	CCS811
2021-11-11T08:18:53-03:00	424	3	415	2	CCS811
2021-11-11T08:18:54-03:00	413	1	410	1	CCS811
2021-11-11T08:18:55-03:00	420	3	400	0	CCS811
2021-11-11T08:18:56-03:00	400	0	438	5	CCS811
2021-11-11T08:18:57-03:00	451	7	400	0	CCS811
2021-11-11T08:18:58-03:00	414	2	454	8	CCS811
2021-11-11T08:18:59-03:00	403	0	444	6	CCS811
2021-11-11T08:19:00-03:00	463	9	403	0	CCS811
2021-11-11T08:19:01-03:00	425	3	441	6	CCS811
2021-11-11T08:19:02-03:00	408	1	428	4	CCS811
2021-11-11T08:19:03-03:00	408	1	428	4	CCS811
2021-11-11T08:19:04-03:00	446	7	400	0	CCS811
2021-11-11T08:19:05-03:00	408	1	457	8	CCS811
2021-11-11T08:19:06-03:00	400	0	454	8	CCS811
2021-11-11T08:19:07-03:00	432	4	400	0	CCS811
2021-11-11T08:19:08-03:00	425	3	408	1	CCS811
2021-11-11T08:19:09-03:00	400	0	441	6	CCS811
2021-11-11T08:19:10-03:00	455	8	413	1	CCS811
2021-11-11T08:19:11-03:00	448	7	408	1	CCS811
2021-11-11T08:19:12-03:00	445	6	400	0	CCS811
2021-11-11T08:19:13-03:00	416	2	444	6	CCS811
2021-11-11T08:19:14-03:00	400	0	442	6	CCS811
2021-11-11T08:19:15-03:00	435	5	438	5	CCS811
2021-11-11T08:19:16-03:00	448	7	416	2	CCS811
2021-11-11T08:19:17-03:00	444	6	400	0	CCS811
2021-11-11T08:19:18-03:00	428	4	441	6	CCS811
2021-11-11T08:19:19-03:00	400	0	436	5	CCS811
2021-11-11T08:19:20-03:00	400	0	436	5	CCS811
2021-11-11T08:19:21-03:00	456	8	400	0	CCS811
2021-11-11T08:19:22-03:00	425	3	436	5	CCS811
2021-11-11T08:19:23-03:00	436	5	426	3	CCS811
2021-11-11T08:19:24-03:00	446	7	416	2	CCS811
2021-11-11T08:19:25-03:00	442	6	400	0	CCS811
2021-11-11T08:19:26-03:00	410	1	455	8	CCS811
2021-11-11T08:19:27-03:00	423	3	451	7	CCS811
2021-11-11T08:19:28-03:00	436	5	407	1	CCS811
2021-11-11T08:19:29-03:00	434	5	407	1	CCS811
2021-11-11T08:19:30-03:00	400	0	444	6	CCS811
2021-11-11T08:19:31-03:00	407	1	444	6	CCS811
2021-11-11T08:19:32-03:00	434	5	400	0	CCS811
2021-11-11T08:19:33-03:00	434	5	435	5	CCS811
2021-11-11T08:19:34-03:00	400	0	459	8	CCS811
2021-11-11T08:19:35-03:00	400	0	448	7	CCS811
2021-11-11T08:19:36-03:00	457	8	400	0	CCS811
