2021-12-14T20:45:04-03:00	27.50	DS18B20-Celsius
2021-12-14T20:45:09-03:00	27.44	DS18B20-Celsius
2021-12-14T20:45:15-03:00	27.44	DS18B20-Celsius
2021-12-14T20:45:20-03:00	27.44	DS18B20-Celsius
2021-12-14T20:45:26-03:00	27.44	DS18B20-Celsius
2021-12-14T20:45:32-03:00	27.44	DS18B20-Celsius
2021-12-14T20:45:37-03:00	27.44	DS18B20-Celsius
2021-12-14T20:45:43-03:00	27.44	DS18B20-Celsius
2021-12-14T20:45:49-03:00	27.44	DS18B20-Celsius
2021-12-14T20:45:54-03:00	27.44	DS18B20-Celsius
2021-12-14T20:46:00-03:00	27.44	DS18B20-Celsius
2021-12-14T20:46:05-03:00	27.44	DS18B20-Celsius
2021-12-14T20:46:11-03:00	27.44	DS18B20-Celsius
2021-12-14T20:46:17-03:00	27.44	DS18B20-Celsius
2021-12-14T20:46:22-03:00	27.44	DS18B20-Celsius
2021-12-14T20:46:28-03:00	27.44	DS18B20-Celsius
2021-12-14T20:46:34-03:00	27.44	DS18B20-Celsius
2021-12-14T20:46:39-03:00	27.44	DS18B20-Celsius
2021-12-14T20:46:45-03:00	27.44	DS18B20-Celsius
2021-12-14T20:46:50-03:00	27.44	DS18B20-Celsius
2021-12-14T20:46:56-03:00	27.44	DS18B20-Celsius
2021-12-14T20:47:02-03:00	27.44	DS18B20-Celsius
2021-12-14T20:47:07-03:00	27.44	DS18B20-Celsius
2021-12-14T20:47:13-03:00	27.44	DS18B20-Celsius
2021-12-14T20:47:19-03:00	27.44	DS18B20-Celsius
2021-12-14T20:47:24-03:00	27.44	DS18B20-Celsius
2021-12-14T20:47:30-03:00	27.44	DS18B20-Celsius
2021-12-14T20:47:36-03:00	27.44	DS18B20-Celsius
2021-12-14T20:47:41-03:00	27.44	DS18B20-Celsius
2021-12-14T20:47:47-03:00	27.44	DS18B20-Celsius
2021-12-14T20:47:52-03:00	27.44	DS18B20-Celsius
2021-12-14T20:47:58-03:00	27.44	DS18B20-Celsius
2021-12-14T20:48:04-03:00	27.44	DS18B20-Celsius
2021-12-14T20:48:09-03:00	27.44	DS18B20-Celsius
2021-12-14T20:48:15-03:00	27.44	DS18B20-Celsius
2021-12-14T20:48:21-03:00	27.44	DS18B20-Celsius
2021-12-14T20:48:26-03:00	27.44	DS18B20-Celsius
2021-12-14T20:48:32-03:00	27.44	DS18B20-Celsius
2021-12-14T20:48:37-03:00	27.44	DS18B20-Celsius
2021-12-14T20:48:43-03:00	27.44	DS18B20-Celsius
2021-12-14T20:48:49-03:00	27.44	DS18B20-Celsius
2021-12-14T20:48:54-03:00	27.44	DS18B20-Celsius
2021-12-14T20:49:00-03:00	27.44	DS18B20-Celsius
2021-12-14T20:49:06-03:00	27.44	DS18B20-Celsius
2021-12-14T20:49:11-03:00	27.44	DS18B20-Celsius
2021-12-14T20:49:17-03:00	27.44	DS18B20-Celsius
2021-12-14T20:49:22-03:00	27.44	DS18B20-Celsius
2021-12-14T20:49:28-03:00	27.44	DS18B20-Celsius
2021-12-14T20:49:34-03:00	27.44	DS18B20-Celsius
2021-12-14T20:49:39-03:00	27.44	DS18B20-Celsius
2021-12-14T20:49:45-03:00	27.44	DS18B20-Celsius
2021-12-14T20:49:51-03:00	27.44	DS18B20-Celsius
2021-12-14T20:49:56-03:00	27.44	DS18B20-Celsius
2021-12-14T20:50:02-03:00	27.44	DS18B20-Celsius
2021-12-14T20:50:07-03:00	27.44	DS18B20-Celsius
2021-12-14T20:50:13-03:00	27.44	DS18B20-Celsius
2021-12-14T20:50:19-03:00	27.44	DS18B20-Celsius
2021-12-14T20:50:24-03:00	27.44	DS18B20-Celsius
2021-12-14T20:50:30-03:00	27.44	DS18B20-Celsius
2021-12-14T20:50:36-03:00	27.44	DS18B20-Celsius
2021-12-14T20:50:41-03:00	27.44	DS18B20-Celsius
2021-12-14T20:50:47-03:00	27.44	DS18B20-Celsius
2021-12-14T20:50:53-03:00	27.44	DS18B20-Celsius
2021-12-14T20:50:58-03:00	27.44	DS18B20-Celsius
2021-12-14T20:51:04-03:00	27.44	DS18B20-Celsius
2021-12-14T20:51:09-03:00	27.44	DS18B20-Celsius
2021-12-14T20:51:15-03:00	27.44	DS18B20-Celsius
2021-12-14T20:51:21-03:00	27.44	DS18B20-Celsius
2021-12-14T20:51:26-03:00	27.44	DS18B20-Celsius
2021-12-14T20:51:32-03:00	27.44	DS18B20-Celsius
2021-12-14T20:51:38-03:00	27.44	DS18B20-Celsius
2021-12-14T20:51:43-03:00	27.44	DS18B20-Celsius
2021-12-14T20:51:49-03:00	27.44	DS18B20-Celsius
2021-12-14T20:51:54-03:00	27.44	DS18B20-Celsius
2021-12-14T20:52:00-03:00	27.44	DS18B20-Celsius
2021-12-14T20:52:06-03:00	27.44	DS18B20-Celsius
2021-12-14T20:52:11-03:00	27.44	DS18B20-Celsius
2021-12-14T20:52:17-03:00	27.44	DS18B20-Celsius
2021-12-14T20:52:23-03:00	27.44	DS18B20-Celsius
2021-12-14T20:52:28-03:00	27.44	DS18B20-Celsius
2021-12-14T20:52:34-03:00	27.44	DS18B20-Celsius
2021-12-14T20:52:39-03:00	27.44	DS18B20-Celsius
2021-12-14T20:52:45-03:00	27.44	DS18B20-Celsius
2021-12-14T20:52:51-03:00	27.44	DS18B20-Celsius
2021-12-14T20:52:56-03:00	27.44	DS18B20-Celsius
2021-12-14T20:53:02-03:00	27.44	DS18B20-Celsius
2021-12-14T20:53:08-03:00	27.44	DS18B20-Celsius
2021-12-14T20:53:13-03:00	27.44	DS18B20-Celsius
2021-12-14T20:53:19-03:00	27.44	DS18B20-Celsius
2021-12-14T20:53:24-03:00	27.44	DS18B20-Celsius
2021-12-14T20:53:30-03:00	27.44	DS18B20-Celsius
2021-12-14T20:53:36-03:00	27.44	DS18B20-Celsius
2021-12-14T20:53:41-03:00	27.44	DS18B20-Celsius
