2021-12-13T10:10:22-03:00	429	30	58	SCD30
2021-12-13T10:10:24-03:00	429	30	58	SCD30
2021-12-13T10:10:26-03:00	429	30	58	SCD30
2021-12-13T10:10:28-03:00	429	30	58	SCD30
2021-12-13T10:10:30-03:00	429	30	58	SCD30
2021-12-13T10:10:32-03:00	428	30	58	SCD30
2021-12-13T10:10:34-03:00	428	30	58	SCD30
2021-12-13T10:10:36-03:00	428	30	58	SCD30
2021-12-13T10:10:38-03:00	428	30	58	SCD30
2021-12-13T10:10:41-03:00	428	30	58	SCD30
2021-12-13T10:10:43-03:00	427	30	58	SCD30
2021-12-13T10:10:45-03:00	427	30	58	SCD30
2021-12-13T10:10:47-03:00	428	30	58	SCD30
2021-12-13T10:10:49-03:00	428	30	58	SCD30
2021-12-13T10:10:51-03:00	428	30	58	SCD30
2021-12-13T10:10:54-03:00	428	30	58	SCD30
2021-12-13T10:10:56-03:00	428	30	58	SCD30
2021-12-13T10:10:58-03:00	427	30	58	SCD30
2021-12-13T10:11:00-03:00	427	30	58	SCD30
2021-12-13T10:11:02-03:00	428	30	58	SCD30
2021-12-13T10:11:04-03:00	428	30	58	SCD30
2021-12-13T10:11:06-03:00	428	30	58	SCD30
2021-12-13T10:11:08-03:00	428	30	58	SCD30
2021-12-13T10:11:10-03:00	428	30	58	SCD30
2021-12-13T10:11:12-03:00	428	30	58	SCD30
2021-12-13T10:11:14-03:00	428	30	58	SCD30
2021-12-13T10:11:16-03:00	428	30	58	SCD30
2021-12-13T10:11:19-03:00	428	30	58	SCD30
2021-12-13T10:11:21-03:00	428	30	58	SCD30
2021-12-13T10:11:23-03:00	428	30	58	SCD30
2021-12-13T10:11:25-03:00	429	30	58	SCD30
2021-12-13T10:11:27-03:00	429	30	58	SCD30
2021-12-13T10:11:29-03:00	429	30	58	SCD30
2021-12-13T10:11:32-03:00	429	30	58	SCD30
2021-12-13T10:11:34-03:00	429	30	58	SCD30
2021-12-13T10:11:36-03:00	430	30	59	SCD30
2021-12-13T10:11:38-03:00	429	30	59	SCD30
2021-12-13T10:11:40-03:00	429	30	59	SCD30
2021-12-13T10:11:42-03:00	429	30	59	SCD30
2021-12-13T10:11:44-03:00	429	30	59	SCD30
2021-12-13T10:11:46-03:00	429	30	59	SCD30
2021-12-13T10:11:48-03:00	429	30	59	SCD30
2021-12-13T10:11:50-03:00	429	30	59	SCD30
2021-12-13T10:11:52-03:00	429	30	59	SCD30
2021-12-13T10:11:54-03:00	428	30	58	SCD30
2021-12-13T10:11:57-03:00	428	30	58	SCD30
2021-12-13T10:11:59-03:00	428	30	58	SCD30
2021-12-13T10:12:01-03:00	428	30	58	SCD30
2021-12-13T10:12:03-03:00	428	30	58	SCD30
2021-12-13T10:12:05-03:00	428	30	58	SCD30
2021-12-13T10:12:07-03:00	428	30	58	SCD30
2021-12-13T10:12:10-03:00	428	30	58	SCD30
2021-12-13T10:12:12-03:00	428	30	58	SCD30
2021-12-13T10:12:14-03:00	428	30	58	SCD30
2021-12-13T10:12:16-03:00	428	30	58	SCD30
2021-12-13T10:12:18-03:00	428	30	58	SCD30
2021-12-13T10:12:20-03:00	428	30	58	SCD30
2021-12-13T10:12:22-03:00	428	30	58	SCD30
2021-12-13T10:12:24-03:00	427	30	58	SCD30
2021-12-13T10:12:26-03:00	427	30	58	SCD30
2021-12-13T10:12:28-03:00	427	30	58	SCD30
2021-12-13T10:12:30-03:00	427	30	58	SCD30
2021-12-13T10:12:33-03:00	427	30	58	SCD30
2021-12-13T10:12:35-03:00	428	30	58	SCD30
2021-12-13T10:12:37-03:00	427	30	58	SCD30
2021-12-13T10:12:39-03:00	427	30	58	SCD30
2021-12-13T10:12:41-03:00	426	30	58	SCD30
2021-12-13T10:12:43-03:00	426	30	58	SCD30
2021-12-13T10:12:45-03:00	426	30	58	SCD30
2021-12-13T10:12:48-03:00	426	30	58	SCD30
2021-12-13T10:12:50-03:00	426	30	58	SCD30
2021-12-13T10:12:52-03:00	426	30	58	SCD30
2021-12-13T10:12:54-03:00	426	30	58	SCD30
2021-12-13T10:12:56-03:00	425	30	58	SCD30
2021-12-13T10:12:58-03:00	426	30	58	SCD30
2021-12-13T10:13:00-03:00	426	30	58	SCD30
2021-12-13T10:13:02-03:00	426	30	58	SCD30
2021-12-13T10:13:04-03:00	426	30	58	SCD30
2021-12-13T10:13:07-03:00	426	30	58	SCD30
2021-12-13T10:13:09-03:00	426	30	58	SCD30
2021-12-13T10:13:11-03:00	426	30	58	SCD30
2021-12-13T10:13:13-03:00	426	30	58	SCD30
2021-12-13T10:13:15-03:00	426	30	58	SCD30
2021-12-13T10:13:17-03:00	426	30	58	SCD30
2021-12-13T10:13:19-03:00	427	30	58	SCD30
2021-12-13T10:13:21-03:00	427	30	58	SCD30
2021-12-13T10:13:23-03:00	427	30	58	SCD30
2021-12-13T10:13:26-03:00	427	30	58	SCD30
2021-12-13T10:13:28-03:00	427	30	58	SCD30
2021-12-13T10:13:30-03:00	428	30	58	SCD30
2021-12-13T10:13:32-03:00	427	30	58	SCD30
2021-12-13T10:13:34-03:00	427	30	58	SCD30
2021-12-13T10:13:36-03:00	427	30	58	SCD30
2021-12-13T10:13:38-03:00	427	30	58	SCD30
2021-12-13T10:13:40-03:00	427	30	58	SCD30
2021-12-13T10:13:43-03:00	427	30	58	SCD30
2021-12-13T10:13:45-03:00	426	30	58	SCD30
2021-12-13T10:13:47-03:00	427	30	58	SCD30
2021-12-13T10:13:49-03:00	427	30	58	SCD30
2021-12-13T10:13:51-03:00	427	30	58	SCD30
2021-12-13T10:13:53-03:00	427	30	58	SCD30
2021-12-13T10:13:55-03:00	427	30	58	SCD30
2021-12-13T10:13:57-03:00	428	30	59	SCD30
2021-12-13T10:13:59-03:00	429	30	59	SCD30
2021-12-13T10:14:01-03:00	431	30	59	SCD30
2021-12-13T10:14:04-03:00	434	30	59	SCD30
2021-12-13T10:14:06-03:00	446	30	59	SCD30
2021-12-13T10:14:08-03:00	480	30	59	SCD30
2021-12-13T10:14:10-03:00	490	30	59	SCD30
2021-12-13T10:14:12-03:00	492	30	59	SCD30
2021-12-13T10:14:14-03:00	496	30	59	SCD30
2021-12-13T10:14:16-03:00	500	30	59	SCD30
2021-12-13T10:14:19-03:00	508	30	59	SCD30
2021-12-13T10:14:21-03:00	513	30	59	SCD30
2021-12-13T10:14:23-03:00	518	30	59	SCD30
2021-12-13T10:14:25-03:00	518	30	59	SCD30
2021-12-13T10:14:27-03:00	522	30	59	SCD30
2021-12-13T10:14:29-03:00	525	30	59	SCD30
2021-12-13T10:14:31-03:00	528	30	59	SCD30
2021-12-13T10:14:33-03:00	527	30	59	SCD30
2021-12-13T10:14:35-03:00	525	30	59	SCD30
2021-12-13T10:14:37-03:00	523	30	59	SCD30
2021-12-13T10:14:40-03:00	521	30	59	SCD30
2021-12-13T10:14:42-03:00	519	30	59	SCD30
2021-12-13T10:14:44-03:00	517	30	58	SCD30
2021-12-13T10:14:46-03:00	515	30	58	SCD30
2021-12-13T10:14:48-03:00	512	30	58	SCD30
2021-12-13T10:14:50-03:00	509	30	58	SCD30
2021-12-13T10:14:52-03:00	506	30	58	SCD30
2021-12-13T10:14:55-03:00	502	30	58	SCD30
2021-12-13T10:14:57-03:00	501	30	58	SCD30
2021-12-13T10:14:59-03:00	498	30	58	SCD30
2021-12-13T10:15:01-03:00	494	30	58	SCD30
2021-12-13T10:15:03-03:00	494	30	58	SCD30
2021-12-13T10:15:05-03:00	492	30	58	SCD30
2021-12-13T10:15:07-03:00	492	30	58	SCD30
2021-12-13T10:15:09-03:00	495	30	58	SCD30
2021-12-13T10:15:11-03:00	493	30	58	SCD30
2021-12-13T10:15:13-03:00	489	30	58	SCD30
2021-12-13T10:15:16-03:00	487	30	58	SCD30
2021-12-13T10:15:18-03:00	483	30	58	SCD30
2021-12-13T10:15:20-03:00	481	30	58	SCD30
2021-12-13T10:15:22-03:00	478	30	58	SCD30
2021-12-13T10:15:24-03:00	474	30	58	SCD30
2021-12-13T10:15:26-03:00	464	30	58	SCD30
